XP_011394201.1	iLB1027_lipid.PHATRDRAFT_46097	28.3	547	297	17	190	666	219	740	4.38e-38	153
XP_011394202.1	iLB1027_lipid.PHATRDRAFT_46097	27.6	504	270	17	2	435	262	740	4.83e-31	129
XP_011394205.1	iMM1415.75456	64.9	316	109	2	9	323	4	318	6.18e-145	410
XP_011394205.1	iCHOv1.100759137	64.9	316	109	2	9	323	4	318	1.24e-144	410
XP_011394205.1	iAT_PLT_636.5631	64.9	316	109	2	9	323	4	318	1.44e-143	407
XP_011394205.1	iMM1415.19139	64.9	316	109	2	9	323	4	318	1.44e-143	407
XP_011394205.1	iCHOv1.100767893	65.2	316	108	2	9	323	4	318	4.12e-143	406
XP_011394205.1	iMM1415.110639	65.2	316	108	2	9	323	4	318	4.12e-143	406
XP_011394205.1	iMM904.YHL011C	63.4	317	116	0	7	323	4	320	4.42e-143	406
XP_011394205.1	iCHOv1.100759532	64.2	316	111	2	9	323	4	318	9.61e-142	402
XP_011394205.1	iAT_PLT_636.5634	64.6	319	108	3	9	323	4	321	4.33e-141	401
XP_011394205.1	iMM904.YBL068W	63.9	319	109	3	7	323	12	326	6.90e-139	395
XP_011394205.1	iAT_PLT_636.221823	63.7	317	111	3	9	323	4	318	1.05e-138	395
XP_011394205.1	iMM904.YER099C	62.0	321	112	3	7	323	4	318	1.41e-136	389
XP_011394206.1	iMM1415.75456	64.9	316	109	2	9	323	4	318	6.18e-145	410
XP_011394206.1	iCHOv1.100759137	64.9	316	109	2	9	323	4	318	1.24e-144	410
XP_011394206.1	iAT_PLT_636.5631	64.9	316	109	2	9	323	4	318	1.44e-143	407
XP_011394206.1	iMM1415.19139	64.9	316	109	2	9	323	4	318	1.44e-143	407
XP_011394206.1	iCHOv1.100767893	65.2	316	108	2	9	323	4	318	4.12e-143	406
XP_011394206.1	iMM1415.110639	65.2	316	108	2	9	323	4	318	4.12e-143	406
XP_011394206.1	iMM904.YHL011C	63.4	317	116	0	7	323	4	320	4.42e-143	406
XP_011394206.1	iCHOv1.100759532	64.2	316	111	2	9	323	4	318	9.61e-142	402
XP_011394206.1	iAT_PLT_636.5634	64.6	319	108	3	9	323	4	321	4.33e-141	401
XP_011394206.1	iMM904.YBL068W	63.9	319	109	3	7	323	12	326	6.90e-139	395
XP_011394206.1	iAT_PLT_636.221823	63.7	317	111	3	9	323	4	318	1.05e-138	395
XP_011394206.1	iMM904.YER099C	62.0	321	112	3	7	323	4	318	1.41e-136	389
XP_011394215.1	iCHOv1.100769408	28.3	1184	442	31	475	1584	45	895	4.81e-99	348
XP_011394215.1	iCHOv1.100767441	28.0	1191	458	31	465	1584	46	908	1.65e-95	341
XP_011394216.1	iCHOv1.100769408	28.3	1184	442	31	311	1420	45	895	2.32e-99	348
XP_011394216.1	iCHOv1.100767441	28.0	1191	458	31	301	1420	46	908	8.24e-96	341
XP_011394217.1	iYS854.USA300HOU_RS08720	41.8	373	207	3	47	418	3	366	5.57e-98	298
XP_011394218.1	iYS854.USA300HOU_RS08720	42.2	341	187	3	1	340	35	366	4.55e-90	275
XP_011394218.1	iJN1463.PP_0833	41.9	344	183	7	1	340	30	360	2.91e-80	249
XP_011394223.1	iEK1008.Rv3777	24.3	346	209	8	26	355	20	328	7.06e-20	89.0
XP_011394223.1	iYS854.USA300HOU_RS03215	27.2	331	211	9	33	353	24	334	2.29e-18	84.7
XP_011394224.1	iEK1008.Rv3777	24.3	346	209	8	26	355	20	328	1.28e-19	88.2
XP_011394224.1	iYS854.USA300HOU_RS03215	27.2	331	211	9	33	353	24	334	3.05e-18	84.3
XP_011394235.1	iMM904.YKL182W	55.9	2074	876	20	20	2082	5	2050	0.0	2288
XP_011394236.1	iMM904.YKL182W	55.9	2074	876	20	20	2082	5	2050	0.0	2288
XP_011394237.1	iMM904.YPL231W	62.2	1909	645	19	1	1860	1	1882	0.0	2248
XP_011394238.1	iMM904.YPL231W	62.2	1909	645	19	1	1860	1	1882	0.0	2248
XP_011394246.1	iMM904.YOR095C	40.8	272	115	10	97	356	18	255	5.18e-44	152
XP_011394246.1	iAT_PLT_636.22934	40.3	258	120	8	98	354	79	303	2.36e-40	144
XP_011394246.1	iCHOv1.100765051	39.5	261	124	8	98	357	5	232	4.91e-41	144
XP_011394246.1	iMM1415.19895	39.5	261	124	8	98	357	72	299	2.73e-40	144
XP_011394247.1	iMM904.YOR095C	40.8	272	115	10	95	354	18	255	4.93e-44	152
XP_011394247.1	iAT_PLT_636.22934	40.3	258	120	8	96	352	79	303	2.25e-40	144
XP_011394247.1	iCHOv1.100765051	39.5	261	124	8	96	355	5	232	4.68e-41	144
XP_011394247.1	iMM1415.19895	39.5	261	124	8	96	355	72	299	2.61e-40	144
XP_011394254.1	iMM904.YJL071W	29.8	416	198	15	351	704	184	567	4.65e-38	149
XP_011394255.1	iMM904.YJL071W	29.8	416	198	15	331	684	184	567	4.04e-38	149
XP_011394270.1	iMM904.YOR303W	67.3	376	112	5	54	422	7	378	2.66e-178	504
XP_011394271.1	iMM904.YOR303W	67.3	376	112	5	54	422	7	378	2.66e-178	504
XP_011394272.1	iYS854.USA300HOU_RS01730	35.2	179	96	6	109	273	87	259	2.05e-19	85.1
XP_011394273.1	iYS854.USA300HOU_RS01730	35.2	179	96	6	109	273	87	259	2.05e-19	85.1
XP_011394274.1	iMM904.YER043C	80.6	449	87	0	1	449	1	449	1.27e-269	737
XP_011394275.1	iMM904.YER043C	80.6	449	87	0	1	449	1	449	1.27e-269	737
XP_011394278.1	iMM904.YLR260W	37.4	431	228	7	157	549	251	677	4.14e-74	249
XP_011394278.1	iMM904.YOR171C	37.5	408	232	9	160	549	212	614	1.19e-73	246
XP_011394279.1	iMM904.YLR260W	37.4	431	228	7	152	544	251	677	3.65e-74	249
XP_011394279.1	iMM904.YOR171C	37.5	408	232	9	155	544	212	614	1.05e-73	246
XP_011394285.1	iMM904.YMR108W	64.3	644	216	5	51	687	51	687	4.88e-291	811
XP_011394286.1	iMM904.YMR108W	64.3	644	216	5	51	687	51	687	4.88e-291	811
XP_011394287.1	iSDY_1059.SDY_3235	42.3	78	39	2	412	483	251	328	2.81e-05	46.2
XP_011394287.1	iML1515.b3052	41.0	78	40	2	412	483	251	328	6.47e-05	45.1
XP_011394287.1	iSbBS512_1146.SbBS512_E3483	41.0	78	40	2	412	483	251	328	6.47e-05	45.1
XP_011394287.1	iSF_1195.SF3093	41.0	78	40	2	412	483	251	328	6.47e-05	45.1
XP_011394287.1	iSSON_1240.SSON_3189	41.0	78	40	2	412	483	251	328	6.47e-05	45.1
XP_011394287.1	STM_v1_0.STM3200	39.7	78	41	2	412	483	251	328	1.49e-04	43.9
XP_011394287.1	iPC815.YPO0654	44.9	49	27	0	412	460	251	299	2.60e-04	43.1
XP_011394287.1	iMM904.YCR036W	39.0	59	34	1	405	463	265	321	3.64e-04	42.4
XP_011394288.1	iSDY_1059.SDY_3235	42.3	78	39	2	396	467	251	328	2.67e-05	46.2
XP_011394288.1	iML1515.b3052	41.0	78	40	2	396	467	251	328	6.16e-05	45.1
XP_011394288.1	iSbBS512_1146.SbBS512_E3483	41.0	78	40	2	396	467	251	328	6.16e-05	45.1
XP_011394288.1	iSF_1195.SF3093	41.0	78	40	2	396	467	251	328	6.16e-05	45.1
XP_011394288.1	iSSON_1240.SSON_3189	41.0	78	40	2	396	467	251	328	6.16e-05	45.1
XP_011394288.1	STM_v1_0.STM3200	39.7	78	41	2	396	467	251	328	1.42e-04	43.9
XP_011394288.1	iPC815.YPO0654	44.9	49	27	0	396	444	251	299	2.48e-04	43.1
XP_011394288.1	iMM904.YCR036W	39.0	59	34	1	389	447	265	321	3.48e-04	42.4
XP_011394289.1	STM_v1_0.STM1101	32.6	298	161	10	4	290	158	426	3.84e-33	125
XP_011394289.1	iSSON_1240.SSON_4499	34.0	294	160	10	4	289	158	425	7.21e-32	122
XP_011394289.1	iSF_1195.SF4384	35.6	261	143	8	40	290	181	426	9.98e-32	121
XP_011394289.1	iSbBS512_1146.SbBS512_E4890	34.1	290	165	9	4	289	158	425	2.65e-31	120
XP_011394289.1	iYL1228.KPN_04788	37.1	224	112	6	76	290	44	247	3.08e-32	119
XP_011394289.1	iCHOv1.100766004	37.2	191	111	4	78	264	17	202	3.06e-30	113
XP_011394290.1	STM_v1_0.STM1101	32.6	298	161	10	4	290	158	426	3.84e-33	125
XP_011394290.1	iSSON_1240.SSON_4499	34.0	294	160	10	4	289	158	425	7.21e-32	122
XP_011394290.1	iSF_1195.SF4384	35.6	261	143	8	40	290	181	426	9.98e-32	121
XP_011394290.1	iSbBS512_1146.SbBS512_E4890	34.1	290	165	9	4	289	158	425	2.65e-31	120
XP_011394290.1	iYL1228.KPN_04788	37.1	224	112	6	76	290	44	247	3.08e-32	119
XP_011394290.1	iCHOv1.100766004	37.2	191	111	4	78	264	17	202	3.06e-30	113
XP_011394291.1	iAF692.Mbar_A1238	24.7	170	121	3	17	185	2	165	3.14e-10	60.5
XP_011394292.1	iAF692.Mbar_A1238	25.3	170	119	4	17	184	2	165	1.86e-09	58.2
XP_011394292.1	iEK1008.Rv3116	31.6	114	73	3	1	112	1	111	1.38e-07	53.5
XP_011394321.1	iJN1463.PP_1407	28.4	595	358	18	183	772	1	532	4.04e-50	185
XP_011394322.1	iJN1463.PP_1407	28.4	595	358	18	183	772	1	532	4.04e-50	185
XP_011394323.1	iLB1027_lipid.PHATRDRAFT_12331	25.4	351	179	11	115	461	15	286	4.75e-20	90.5
XP_011394324.1	iLB1027_lipid.PHATRDRAFT_12331	25.4	351	179	11	115	461	15	286	4.75e-20	90.5
XP_011394325.1	iAF987.Gmet_0336	31.8	443	245	16	283	718	1	393	5.40e-45	166
XP_011394325.1	iAF987.Gmet_1038	32.4	413	237	11	313	725	30	400	1.08e-44	165
XP_011394325.1	iSF_1195.SF0777	33.3	415	231	12	313	721	37	411	4.32e-44	163
XP_011394325.1	iML1515.b0827	33.0	415	232	11	313	721	37	411	8.09e-44	162
XP_011394325.1	iSbBS512_1146.SbBS512_E2521	33.3	390	218	10	313	700	37	386	1.11e-43	162
XP_011394325.1	iSSON_1240.SSON_0809	33.3	390	218	10	313	700	37	386	1.11e-43	162
XP_011394325.1	iSDY_1059.SDY_0760	33.0	415	232	11	313	721	37	411	1.51e-43	162
XP_011394325.1	iYS854.USA300HOU_RS12310	30.3	436	261	13	286	717	11	407	7.54e-42	157
XP_011394325.1	iAF987.Gmet_1804	31.6	412	241	10	310	720	27	398	4.76e-41	155
XP_011394325.1	iJN1463.PP_2123	32.3	409	230	12	282	686	12	377	2.86e-41	155
XP_011394326.1	iAF987.Gmet_0336	31.8	443	245	16	283	718	1	393	5.36e-45	166
XP_011394326.1	iAF987.Gmet_1038	32.4	413	237	11	313	725	30	400	1.07e-44	165
XP_011394326.1	iSF_1195.SF0777	33.3	415	231	12	313	721	37	411	4.29e-44	163
XP_011394326.1	iML1515.b0827	33.0	415	232	11	313	721	37	411	8.02e-44	162
XP_011394326.1	iSbBS512_1146.SbBS512_E2521	33.3	390	218	10	313	700	37	386	1.10e-43	162
XP_011394326.1	iSSON_1240.SSON_0809	33.3	390	218	10	313	700	37	386	1.10e-43	162
XP_011394326.1	iSDY_1059.SDY_0760	33.0	415	232	11	313	721	37	411	1.50e-43	162
XP_011394326.1	iYS854.USA300HOU_RS12310	30.3	436	261	13	286	717	11	407	7.49e-42	157
XP_011394326.1	iAF987.Gmet_1804	31.6	412	241	10	310	720	27	398	4.73e-41	155
XP_011394326.1	iJN1463.PP_2123	32.3	409	230	12	282	686	12	377	2.84e-41	155
XP_011394334.1	iCHOv1.100751897	33.8	154	86	5	5	156	86	225	8.71e-14	67.8
XP_011394334.1	iMM1415.15486	32.5	154	88	6	5	156	87	226	7.63e-13	65.1
XP_011394335.1	iCHOv1.100751897	33.8	154	86	5	5	156	86	225	8.71e-14	67.8
XP_011394335.1	iMM1415.15486	32.5	154	88	6	5	156	87	226	7.63e-13	65.1
XP_011394339.1	iYS854.USA300HOU_RS06130	27.8	223	144	6	281	498	3	213	1.97e-10	63.5
XP_011394339.1	iSynCJ816.SGL_RS16190	24.9	233	150	8	282	501	4	224	1.37e-08	57.4
XP_011394340.1	iYS854.USA300HOU_RS06130	27.8	223	144	6	281	498	3	213	1.97e-10	63.5
XP_011394340.1	iSynCJ816.SGL_RS16190	24.9	233	150	8	282	501	4	224	1.37e-08	57.4
XP_011394341.1	iYS854.USA300HOU_RS06130	27.8	223	144	6	281	498	3	213	1.97e-10	63.5
XP_011394341.1	iSynCJ816.SGL_RS16190	24.9	233	150	8	282	501	4	224	1.37e-08	57.4
XP_011394342.1	iYS854.USA300HOU_RS06130	27.8	223	144	6	516	733	3	213	3.15e-10	63.5
XP_011394342.1	iSynCJ816.SGL_RS16190	24.9	233	150	8	517	736	4	224	2.12e-08	57.4
XP_011394343.1	iYS854.USA300HOU_RS06130	27.8	223	144	6	516	733	3	213	3.15e-10	63.5
XP_011394343.1	iSynCJ816.SGL_RS16190	24.9	233	150	8	517	736	4	224	2.12e-08	57.4
XP_011394421.1	iMM1415.380959	27.3	479	219	10	71	538	33	393	2.07e-36	143
XP_011394421.1	iCHOv1.100753866	27.4	478	220	11	71	538	33	393	2.80e-36	142
XP_011394443.1	iMM1415.17252	35.1	211	120	8	8	214	40	237	1.58e-14	71.6
XP_011394443.1	iCHOv1.100759877	34.8	204	116	7	8	207	40	230	2.15e-14	71.2
XP_011394443.1	iCHOv1.100757118	34.9	212	125	7	9	213	47	252	6.12e-14	70.1
XP_011394443.1	iCHOv1.100773401	31.8	211	117	8	9	215	8	195	1.34e-13	68.9
XP_011394443.1	iMM1415.235033	30.7	215	122	8	5	215	4	195	4.73e-13	67.4
XP_011394443.1	iMM1415.77974	34.0	212	121	8	8	214	41	238	1.18e-12	66.2
XP_011394443.1	iCHOv1.100759583	34.3	204	119	6	8	208	41	232	1.60e-12	65.9
XP_011394443.1	iMM1415.105014	34.7	213	124	8	9	213	47	252	1.76e-12	65.9
XP_011394443.1	iYL1228.KPN_02061	30.3	211	117	5	6	211	2	187	1.83e-12	65.1
XP_011394443.1	iNF517.LLMG_RS08260	30.4	227	131	5	8	232	4	205	2.42e-12	64.7
XP_011394463.1	iAF987.Gmet_3023	38.9	72	35	4	4	72	238	303	8.57e-04	42.0
XP_011394464.1	iAF987.Gmet_3023	38.9	72	35	4	4	72	238	303	8.57e-04	42.0
XP_011394469.1	iAT_PLT_636.55967	34.3	102	55	3	28	121	32	129	4.22e-13	62.0
XP_011394469.1	iCHOv1.100757306	39.4	71	35	1	28	90	36	106	4.87e-12	59.3
XP_011394469.1	iMM1415.66414	38.0	71	36	1	28	90	36	106	9.56e-12	58.5
XP_011394469.1	iLB1027_lipid.PHATRDRAFT_34392	41.7	60	33	2	30	87	10	69	3.71e-11	58.2
XP_011394470.1	iAT_PLT_636.55967	35.3	116	63	3	107	214	32	143	1.95e-17	75.5
XP_011394470.1	iCHOv1.100757306	35.3	116	63	3	107	214	36	147	8.54e-16	71.2
XP_011394470.1	iMM1415.66414	32.8	116	66	3	107	214	36	147	2.32e-15	70.1
XP_011394479.1	iCHOv1.100762756	36.7	422	235	10	57	471	18	414	1.20e-75	248
XP_011394479.1	iAT_PLT_636.5209	36.5	422	236	10	57	471	18	414	5.21e-75	247
XP_011394479.1	iCHOv1.100754096	34.8	434	251	10	44	471	30	437	2.81e-75	245
XP_011394479.1	iAT_PLT_636.5208	35.2	421	243	7	57	471	41	437	1.61e-74	243
XP_011394479.1	iMM1415.18639	34.8	428	247	11	50	471	15	416	1.72e-74	243
XP_011394479.1	iMM1415.18640	36.0	414	231	10	57	462	43	430	6.95e-73	239
XP_011394479.1	iCHOv1.100768313	34.6	422	244	9	57	471	45	441	1.44e-72	238
XP_011394479.1	iAT_PLT_636.5210	35.2	420	243	9	57	471	44	439	3.57e-72	237
XP_011394479.1	iMM1415.270198	35.3	433	247	12	57	483	31	436	9.90e-71	233
XP_011394479.1	iMM904.YJL155C	34.6	434	253	11	42	469	3	411	1.26e-70	233
XP_011394479.1	iCHOv1.100761571	35.4	421	241	11	57	471	31	426	2.06e-70	232
XP_011394480.1	iCHOv1.100762756	36.7	422	235	10	57	471	18	414	1.20e-75	248
XP_011394480.1	iAT_PLT_636.5209	36.5	422	236	10	57	471	18	414	5.21e-75	247
XP_011394480.1	iCHOv1.100754096	34.8	434	251	10	44	471	30	437	2.81e-75	245
XP_011394480.1	iAT_PLT_636.5208	35.2	421	243	7	57	471	41	437	1.61e-74	243
XP_011394480.1	iMM1415.18639	34.8	428	247	11	50	471	15	416	1.72e-74	243
XP_011394480.1	iMM1415.18640	36.0	414	231	10	57	462	43	430	6.95e-73	239
XP_011394480.1	iCHOv1.100768313	34.6	422	244	9	57	471	45	441	1.44e-72	238
XP_011394480.1	iAT_PLT_636.5210	35.2	420	243	9	57	471	44	439	3.57e-72	237
XP_011394480.1	iMM1415.270198	35.3	433	247	12	57	483	31	436	9.90e-71	233
XP_011394480.1	iMM904.YJL155C	34.6	434	253	11	42	469	3	411	1.26e-70	233
XP_011394480.1	iCHOv1.100761571	35.4	421	241	11	57	471	31	426	2.06e-70	232
XP_011394491.1	iSynCJ816.SGL_RS14780	42.2	147	82	2	18	164	6	149	8.79e-33	113
XP_011394492.1	iSynCJ816.SGL_RS14780	42.6	141	78	2	18	158	6	143	3.93e-30	107
XP_011394493.1	iMM904.YOL061W	39.6	359	155	5	2	350	3	309	5.33e-69	224
XP_011394494.1	iMM904.YOL061W	37.5	568	211	8	2	500	3	495	1.96e-102	315
XP_011394507.1	iMM1415.66447	38.0	129	72	3	7	134	4	125	3.70e-19	78.2
XP_011394508.1	iMM1415.66447	38.0	129	72	3	7	134	4	125	3.70e-19	78.2
XP_011394509.1	iMM1415.66447	38.0	129	72	3	7	134	4	125	3.70e-19	78.2
XP_011394520.1	iLB1027_lipid.PHATRDRAFT_6288	30.2	169	103	4	5	173	4	157	5.41e-17	75.5
XP_011394521.1	iLB1027_lipid.PHATRDRAFT_6288	30.2	169	103	4	5	173	4	157	5.41e-17	75.5
XP_011394526.1	iCHOv1.100771073	35.8	134	61	5	7	138	31	141	9.18e-14	63.5
XP_011394526.1	iYO844.BSU32460	30.9	139	63	4	6	138	3	114	8.49e-12	57.8
XP_011394527.1	iCHOv1.100771073	35.8	134	61	5	7	138	31	141	9.18e-14	63.5
XP_011394527.1	iYO844.BSU32460	30.9	139	63	4	6	138	3	114	8.49e-12	57.8
XP_011394528.1	iCHOv1.100771073	35.8	134	61	5	7	138	31	141	9.18e-14	63.5
XP_011394528.1	iYO844.BSU32460	30.9	139	63	4	6	138	3	114	8.49e-12	57.8
XP_011394532.1	iMM904.YHR128W	67.3	211	69	0	34	244	6	216	2.38e-100	290
XP_011394533.1	iMM904.YHR128W	67.3	211	69	0	34	244	6	216	2.38e-100	290
XP_011394534.1	iMM904.YHR128W	67.3	211	69	0	34	244	6	216	2.38e-100	290
XP_011394535.1	iSynCJ816.SGL_RS10240	32.7	147	88	4	315	461	242	377	2.39e-13	72.0
XP_011394535.1	iYO844.BSU23260	31.1	135	84	3	327	461	248	373	1.09e-11	66.2
XP_011394536.1	iSynCJ816.SGL_RS10240	32.7	147	88	4	315	461	242	377	2.39e-13	72.0
XP_011394536.1	iYO844.BSU23260	31.1	135	84	3	327	461	248	373	1.09e-11	66.2
XP_011394539.1	iAM_Pv461.PVX_097975	25.7	214	139	4	32	228	133	343	3.76e-06	47.8
XP_011394540.1	iAM_Pv461.PVX_097975	25.7	214	139	4	115	311	133	343	5.56e-06	47.8
XP_011394545.1	iYS854.USA300HOU_RS13270	24.3	152	101	3	250	399	238	377	1.56e-08	55.8
XP_011394545.1	iYO844.BSU00090	25.4	193	127	6	209	396	36	216	7.38e-08	53.9
XP_011394545.1	iAF987.Gmet_2293	25.4	138	91	3	249	386	78	203	5.32e-07	51.2
XP_011394546.1	iYS854.USA300HOU_RS13270	24.3	152	101	3	250	399	238	377	1.56e-08	55.8
XP_011394546.1	iYO844.BSU00090	25.4	193	127	6	209	396	36	216	7.38e-08	53.9
XP_011394546.1	iAF987.Gmet_2293	25.4	138	91	3	249	386	78	203	5.32e-07	51.2
XP_011394551.1	iIS312.TCDM_10538	34.6	217	110	6	102	292	1	211	4.39e-26	104
XP_011394552.1	iIS312.TCDM_10538	34.6	217	110	6	103	293	1	211	4.47e-26	104
XP_011394553.1	iLJ478.TM0025	23.3	653	331	20	1	624	207	718	1.79e-33	136
XP_011394554.1	iLJ478.TM0025	25.6	860	440	26	63	870	7	718	1.81e-61	221
XP_011394557.1	iIS312.TCDM_00813	43.6	532	290	3	252	779	2	527	8.47e-151	453
XP_011394557.1	iMM1415.17436	42.7	531	291	6	262	789	14	534	1.40e-144	437
XP_011394557.1	iIS312.TCDM_00812	45.5	492	246	6	330	814	4	480	1.84e-143	431
XP_011394557.1	iMM1415.109264	40.7	555	308	6	262	814	49	584	2.57e-141	430
XP_011394557.1	iCHOv1.100767908	42.7	511	281	5	277	785	55	555	8.41e-141	428
XP_011394557.1	iAT_PLT_636.4200	42.3	511	286	5	262	770	24	527	7.28e-138	420
XP_011394557.1	STM_v1_0.STM1566	42.4	523	290	2	266	783	20	536	7.57e-135	412
XP_011394557.1	iCHOv1.100771311	41.5	511	290	5	262	770	44	547	3.52e-134	411
XP_011394557.1	iCN718.ABAYE_RS18525	39.9	526	305	2	263	783	17	536	2.32e-133	408
XP_011394557.1	iPC815.YPO1511	41.8	531	298	2	266	791	20	544	2.32e-133	408
XP_011394558.1	iIS312.TCDM_00813	43.6	532	290	3	252	779	2	527	8.47e-151	453
XP_011394558.1	iMM1415.17436	42.7	531	291	6	262	789	14	534	1.40e-144	437
XP_011394558.1	iIS312.TCDM_00812	45.5	492	246	6	330	814	4	480	1.84e-143	431
XP_011394558.1	iMM1415.109264	40.7	555	308	6	262	814	49	584	2.57e-141	430
XP_011394558.1	iCHOv1.100767908	42.7	511	281	5	277	785	55	555	8.41e-141	428
XP_011394558.1	iAT_PLT_636.4200	42.3	511	286	5	262	770	24	527	7.28e-138	420
XP_011394558.1	STM_v1_0.STM1566	42.4	523	290	2	266	783	20	536	7.57e-135	412
XP_011394558.1	iCHOv1.100771311	41.5	511	290	5	262	770	44	547	3.52e-134	411
XP_011394558.1	iCN718.ABAYE_RS18525	39.9	526	305	2	263	783	17	536	2.32e-133	408
XP_011394558.1	iPC815.YPO1511	41.8	531	298	2	266	791	20	544	2.32e-133	408
XP_011394559.1	iMM1415.57377	34.3	821	402	22	52	814	92	833	4.04e-135	422
XP_011394559.1	iCHOv1.100689098	34.1	809	394	24	65	814	1	729	8.25e-124	389
XP_011394560.1	iMM1415.57377	34.3	821	402	22	52	814	92	833	4.04e-135	422
XP_011394560.1	iCHOv1.100689098	34.1	809	394	24	65	814	1	729	8.25e-124	389
XP_011394574.1	iCHOv1.100763359	28.3	286	131	11	146	424	82	300	8.45e-18	83.2
XP_011394575.1	iCHOv1.100763359	28.3	286	131	11	156	434	82	300	9.00e-18	83.2
XP_011394576.1	iCHOv1.100763359	28.3	286	131	11	146	424	82	300	8.45e-18	83.2
XP_011394577.1	iMM904.YDR272W	45.1	277	128	8	26	281	1	274	1.01e-75	231
XP_011394578.1	iMM904.YDR272W	45.1	277	128	8	26	281	1	274	1.01e-75	231
XP_011394579.1	iMM904.YDR272W	45.1	277	128	8	26	281	1	274	1.01e-75	231
XP_011394580.1	iMM904.YDR272W	45.1	277	128	8	26	281	1	274	1.01e-75	231
XP_011394581.1	iMM904.YDR272W	45.1	277	128	8	26	281	1	274	1.01e-75	231
XP_011394586.1	iML1515.b1767	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394586.1	iSDY_1059.SDY_1506	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394586.1	iSF_1195.SF1456	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394586.1	iSSON_1240.SSON_1388	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394586.1	iSbBS512_1146.SbBS512_E2022	41.4	367	176	8	20	384	6	335	2.31e-78	251
XP_011394586.1	iYL1228.KPN_01203	40.4	366	181	6	20	384	6	335	4.71e-78	250
XP_011394586.1	iPC815.YPO2161	39.9	368	182	8	20	385	6	336	9.73e-77	246
XP_011394586.1	STM_v1_0.STM1294	40.3	367	180	8	20	384	6	335	2.70e-76	245
XP_011394587.1	iML1515.b1767	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394587.1	iSDY_1059.SDY_1506	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394587.1	iSF_1195.SF1456	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394587.1	iSSON_1240.SSON_1388	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394587.1	iSbBS512_1146.SbBS512_E2022	41.4	367	176	8	20	384	6	335	2.31e-78	251
XP_011394587.1	iYL1228.KPN_01203	40.4	366	181	6	20	384	6	335	4.71e-78	250
XP_011394587.1	iPC815.YPO2161	39.9	368	182	8	20	385	6	336	9.73e-77	246
XP_011394587.1	STM_v1_0.STM1294	40.3	367	180	8	20	384	6	335	2.70e-76	245
XP_011394588.1	iML1515.b1767	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394588.1	iSDY_1059.SDY_1506	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394588.1	iSF_1195.SF1456	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394588.1	iSSON_1240.SSON_1388	41.4	367	176	8	20	384	6	335	1.65e-78	251
XP_011394588.1	iSbBS512_1146.SbBS512_E2022	41.4	367	176	8	20	384	6	335	2.31e-78	251
XP_011394588.1	iYL1228.KPN_01203	40.4	366	181	6	20	384	6	335	4.71e-78	250
XP_011394588.1	iPC815.YPO2161	39.9	368	182	8	20	385	6	336	9.73e-77	246
XP_011394588.1	STM_v1_0.STM1294	40.3	367	180	8	20	384	6	335	2.70e-76	245
XP_011394589.1	iML1515.b1767	41.4	367	176	8	20	384	6	335	1.39e-78	251
XP_011394589.1	iSDY_1059.SDY_1506	41.4	367	176	8	20	384	6	335	1.39e-78	251
XP_011394589.1	iSF_1195.SF1456	41.4	367	176	8	20	384	6	335	1.39e-78	251
XP_011394589.1	iSSON_1240.SSON_1388	41.4	367	176	8	20	384	6	335	1.39e-78	251
XP_011394589.1	iSbBS512_1146.SbBS512_E2022	41.4	367	176	8	20	384	6	335	1.95e-78	251
XP_011394589.1	iYL1228.KPN_01203	40.4	366	181	6	20	384	6	335	3.98e-78	250
XP_011394589.1	iPC815.YPO2161	39.9	368	182	8	20	385	6	336	8.23e-77	246
XP_011394589.1	STM_v1_0.STM1294	40.3	367	180	8	20	384	6	335	2.28e-76	245
XP_011394604.1	iCHOv1.100753343	31.8	88	55	3	73	156	132	218	8.26e-06	44.7
XP_011394604.1	iAT_PLT_636.1607	31.8	88	55	3	73	156	126	212	2.18e-05	43.5
XP_011394604.1	iCHOv1.100769779	33.8	74	45	2	89	158	111	184	1.30e-04	41.2
XP_011394605.1	iCHOv1.100753343	31.8	88	55	3	73	156	132	218	8.26e-06	44.7
XP_011394605.1	iAT_PLT_636.1607	31.8	88	55	3	73	156	126	212	2.18e-05	43.5
XP_011394605.1	iCHOv1.100769779	33.8	74	45	2	89	158	111	184	1.30e-04	41.2
XP_011394611.1	iYS854.USA300HOU_RS06130	24.3	251	182	4	6	248	6	256	9.97e-17	84.3
XP_011394632.1	iYS854.USA300HOU_RS06130	26.9	227	144	8	34	250	9	223	5.64e-12	67.0
XP_011394633.1	iYS854.USA300HOU_RS06130	26.9	227	144	8	34	250	9	223	5.64e-12	67.0
XP_011394634.1	iLB1027_lipid.PHATRDRAFT_41676	64.5	152	54	0	126	277	1	152	9.13e-72	217
